,imdbid,title,year,rating,estimated budget,world gross
500,0035019,The Major and the Minor,1942,7.4,,
501,0035140,"Now, Voyager",1942,7.9,,
502,0034583,Casablanca,1942,8.5,"$950,000 (estimated)","$4,626,532"
503,0035015,The Magnificent Ambersons,1942,7.6,"$950,000 (estimated)","$4,626,532"
504,0034492,Bambi,1942,7.3,"$102,247,150","$267,447,150"
505,0035360,Son of Fury: The Story of Benjamin Blake,1942,7.1,,
506,0034746,For Me and My Gal,1942,7.0,,
507,0034882,I Married an Angel,1942,5.7,,
508,0034587,Cat People,1942,7.2,,
509,0034521,Black Dragons,1942,4.3,,
510,0034591,There Was a Father,1942,7.6,,
511,0035415,Tales of Manhattan,1942,7.3,,
512,0033874,The Man Who Came to Dinner,1942,7.5,,
513,0035567,Woman of the Year,1942,7.1,,
514,0035446,To Be or Not to Be,1942,8.2,"$3,270,000","$4,578,000"
515,0035317,Sherlock Holmes and the Secret Weapon,1942,6.5,,
516,0035279,Saboteur,1942,7.1,,
517,0035279,Saboteur,1942,7.1,,
518,0035093,Mrs. Miniver,1942,7.6,,
519,0036326,Saludos Amigos,1942,6.0,,
520,0034613,The Corpse Vanishes,1942,4.5,,
521,0034770,The Gay Sisters,1942,6.6,,
522,0036230,Old Acquaintance,1943,7.4,,
523,0036515,Watch on the Rhine,1943,7.1,,
524,0035942,Girl Crazy,1943,6.8,,
525,0036027,I Walked with a Zombie,1943,7.0,,
526,0036363,The Sky's the Limit,1943,6.3,,
527,0036323,Sahara,1943,7.5,,
528,0035957,Guadalcanal Diary,1943,6.6,,
529,0036418,Tender Comrade,1943,6.2,,
530,0036506,Day of Wrath,1943,8.1,,
531,0036112,The Life and Death of Colonel Blimp,1943,8.0,"£188,812 (estimated)","$30,129"
532,0035753,Le Corbeau,1943,7.8,"$36,089","$36,089"
533,0036342,Shadow of a Doubt,1943,7.8,"$36,089","$36,089"
534,0036400,Sanshiro Sugata,1943,6.7,,
535,0035770,Cry 'Havoc',1943,6.9,,
536,0035881,Fires Were Started,1943,6.5,,
537,0036244,The Ox-Bow Incident,1943,8.0,,
538,0036367,So Proudly We Hail!,1943,7.5,,
539,0036969,Jane Eyre,1943,7.5,,
540,0036172,The More the Merrier,1943,7.6,,
541,0035017,Carnival of Sinners,1943,7.4,,
542,0035636,Angels of Sin,1943,7.3,,
543,0036341,The Seventh Victim,1943,6.7,,
544,0035735,China,1943,6.6,,
545,0035160,Obsession,1943,7.6,,
546,0036160,Millions Like Us,1943,6.8,,
547,0036613,Arsenic and Old Lace,1944,7.9,,
548,0036775,Double Indemnity,1944,8.3,"$927,262 (estimated)","$14,651"
549,0037094,Mr. Skeffington,1944,7.6,,
550,0037059,Meet Me in St. Louis,1944,7.5,"$1,700,000 (estimated)","$500,385"
551,0036891,Hail the Conquering Hero,1944,7.6,,
552,0036914,Torment,1944,7.3,,
553,0037469,The Woman in the Window,1944,7.6,,
554,0037008,Laura,1944,7.9,"$1,020,000 (estimated)",$151
555,0036723,Cover Girl,1944,6.7,,
556,0037280,Since You Went Away,1944,7.5,,
557,0037382,To Have and Have Not,1944,7.8,,
558,0036940,I'll Be Seeing You,1944,7.1,,
559,0037120,National Velvet,1944,7.3,,
560,0036947,The Most Beautiful,1944,5.7,,
561,0037017,Lifeboat,1944,7.6,,
562,0038166,The Three Caballeros,1944,6.3,,
563,0037076,Minstrel Man,1944,4.8,,
564,0036695,A Canterbury Tale,1944,7.4,,
565,0037415,The Uninvited,1944,7.2,,
566,0036818,The Punch Bowl,1944,7.7,,
567,0037913,Mildred Pierce,1945,7.9,"$1,453,000 (estimated)","$10,128"
568,0037800,I Know Where I'm Going!,1945,7.4,"$1,453,000 (estimated)","$10,128"
569,0038924,The Seventh Veil,1945,6.7,"$1,453,000 (estimated)","$10,128"
570,0037558,Brief Encounter,1945,8.0,"£170,000 (estimated)","$87,103"
571,0037508,Along Came Jones,1945,6.4,,
572,0037820,Isle of the Dead,1945,6.5,,
573,0037671,The Enchanted Cottage,1945,7.5,,
574,0037954,"Objective, Burma!",1945,7.3,,
575,0037884,The Lost Weekend,1945,7.9,,
576,0037638,Detour,1945,7.3,"$30,000 (estimated)","$16,172"
577,0038109,Spellbound,1945,7.5,"$1,696,377 (estimated)","$19,000"
578,0038890,"Rome, Open City",1945,8.0,"$1,696,377 (estimated)","$19,000"
579,0038057,Scarlet Street,1945,7.8,"$1,696,377 (estimated)","$19,000"
580,0037674,Children of Paradise,1945,8.3,"$36,986","$42,781"
581,0037843,Keep Your Powder Dry,1945,6.4,"$36,986","$42,781"
582,0038259,The Woman in Green,1945,6.6,,
583,0037514,Anchors Aweigh,1945,7.0,,
584,0037365,The Thin Man Goes Home,1944,7.3,,
585,0038017,The Red Dragon,1945,6.3,,
586,0037635,Dead of Night,1945,7.6,,
587,0037630,Les Dames du Bois de Boulogne,1945,7.2,,
588,0038250,The Wicked Lady,1945,6.8,,
589,0037865,Leave Her to Heaven,1945,7.6,,
590,0037614,The Corn Is Green,1945,7.3,,
591,0037536,The Bells of St. Mary's,1945,7.2,"$21,333,333","$21,337,978"
592,0038787,Notorious,1946,7.9,"$2,000,000 (estimated)","$113,061"
593,0038589,The Harvey Girls,1946,7.0,"$2,000,000 (estimated)","$113,061"
594,0038355,The Big Sleep,1946,7.9,"$250,000 (estimated)","$47,912"
595,0038854,The Postman Always Rings Twice,1946,7.4,"$250,000 (estimated)","$47,912"
596,0038733,Stairway to Heaven,1946,8.0,"£320,000 (estimated)","$124,241"
597,0038348,Beauty and the Beast,1946,7.9,"$298,718","$298,718"
598,0038461,Deception,1946,7.0,,
599,0038474,Devotion,1946,6.6,,
600,0039054,Two Sisters from Boston,1946,6.6,,
601,0038650,It's a Wonderful Life,1946,8.6,"$3,180,000 (estimated)","$8,574,081"
602,0038661,The Jolson Story,1946,7.2,"$3,180,000 (estimated)","$8,574,081"
603,0038559,Gilda,1946,7.6,,
604,0038990,The Strange Woman,1946,6.5,,
605,0038762,My Darling Clementine,1946,7.7,"$2,000,000 (estimated)","$15,293"
606,0036868,The Best Years of Our Lives,1946,8.1,"$2,100,000 (estimated)","$23,661,347"
607,0038494,Dressed to Kill,1946,6.8,,
608,0038499,Duel in the Sun,1946,6.7,"$8,000,000 (estimated)","$20,428,771"
609,0038409,The Chase,1946,6.5,,
610,0038969,Song of the South,1946,7.0,"$37,459,346","$37,459,346"
611,0039017,Terror by Night,1946,6.7,,
612,0038453,The Dark Corner,1946,7.1,,
613,0038991,The Stranger,1946,7.3,,
614,0038718,Make Mine Music,1946,6.2,,
615,0039112,The Years Between,1946,6.7,,
616,0038574,Great Expectations,1946,7.8,"£350,000 (estimated)","$19,329"
617,0038934,She-Wolf of London,1946,5.2,,
618,0039192,Black Narcissus,1947,7.7,"£280,000 (estimated)","$58,577"
619,0039360,The Exile,1947,6.7,,
620,0039677,Odd Man Out,1947,7.6,,
621,0039431,Good News,1947,6.8,,
622,0039819,The Shocking Miss Pilgrim,1947,6.4,,
623,0039349,The Egg and I,1947,7.0,,
624,0039694,The Paradine Case,1947,6.5,"$4,258,000 (estimated)","$6,789"
625,0039420,The Ghost and Mrs. Muir,1947,7.8,"$4,258,000 (estimated)","$6,789"
626,0039441,Gunfighters,1947,6.3,,
627,0039286,Crossfire,1947,7.3,,
628,0039236,Calendar Girl,1947,5.7,,
629,0039689,Out of the Past,1947,8.0,,
630,0039650,Nada,1947,6.3,,
631,0039404,Fun and Fancy Free,1947,6.4,,
632,0039204,Body and Soul,1947,7.6,,
633,0039324,Dishonored Lady,1947,6.5,,
634,0039938,The Unfinished Dance,1947,6.5,,
635,0040525,The Lady from Shanghai,1947,7.5,,
636,0039628,Miracle on 34th Street,1947,7.9,,
637,0039416,Gentleman's Agreement,1947,7.2,,
638,0039969,The Voice of the Turtle,1947,6.8,,
639,0039302,Dark Passage,1947,7.5,"$1,600,000 (estimated)","$9,693"
640,0039631,Monsieur Verdoux,1947,7.8,"$2,000,000 (estimated)","$65,718"
641,0040724,Red River,1948,7.8,"$3,000,000 (estimated)","$14,462"
642,0040725,The Red Shoes,1948,8.1,"£500,000 (estimated)","$30,846"
643,0040416,Hamlet,1948,7.6,"£500,000 (estimated)","$30,846"
644,0040183,Bonnie Prince Charlie,1948,5.2,"£500,000 (estimated)","$30,846"
645,0040321,Enchantment,1948,7.2,,
646,0040098,Anna Karenina,1948,6.6,,
647,0040242,Command Decision,1948,7.3,,
648,0156031,Rudolph the Red-Nosed Reindeer,1948,6.4,,
649,0040308,Easter Parade,1948,7.3,,
650,0040746,Rope,1948,7.9,"$1,500,000 (estimated)","$10,590"
651,0040806,The Snake Pit,1948,7.6,"$1,500,000 (estimated)","$10,590"
652,0040214,Casbah,1948,6.0,"$1,500,000 (estimated)","$10,590"
653,0040379,The Fuller Brush Man,1948,6.8,,
654,0040613,Mr. Blandings Builds His Dream House,1948,7.2,,
655,0040897,The Treasure of the Sierra Madre,1948,8.2,"$3,000,000 (estimated)","$5,014,000"
656,0040458,I Remember Mama,1948,7.9,"$3,000,000 (estimated)","$5,014,000"
657,0041088,Act of Violence,1948,7.5,"$3,000,000 (estimated)","$5,014,000"
658,0040202,Call Northside 777,1948,7.3,,
659,0040491,Joan of Arc,1948,6.4,,
660,0040522,Bicycle Thieves,1948,8.3,"$133,000 (estimated)","$436,655"
661,0040580,Melody Time,1948,6.2,,
662,0040558,Macbeth,1948,7.4,,
663,0039949,It Happened in Europe,1947,7.6,,
664,0040068,Abbott and Costello Meet Frankenstein,1948,7.3,"$800,000 (estimated)","$4,812,444"
665,0040636,The Naked City,1948,7.6,"$800,000 (estimated)","$4,812,444"
666,0040506,Key Largo,1948,7.7,"$7,017,420","$9,524,420"
667,0039220,Brighton Rock,1947,7.3,"$49,466","$72,434"
668,0189219,Spring in a Small Town,1948,7.3,,
669,0041959,The Third Man,1949,8.1,"$1,067,364","$1,226,507"
670,0041158,The Barkleys of Broadway,1949,7.0,"$1,067,364","$1,226,507"
671,0041716,On the Town,1949,7.3,"$1,067,364","$1,226,507"
672,0041090,Adam's Rib,1949,7.5,,
673,0041746,Pinky,1949,7.2,,
674,0040221,Caught,1949,7.0,,
675,0041859,The Set-Up,1949,7.8,,
676,0041594,Little Women,1949,7.2,"$7,466,500","$12,905,600"
677,0041650,Mighty Joe Young,1949,7.0,"$7,466,500","$12,905,600"
678,0041628,The Man on the Eiffel Tower,1949,5.8,"$7,466,500","$12,905,600"
679,0041154,Late Spring,1949,8.2,"$13,254","$19,681"
680,0041587,A Letter to Three Wives,1949,7.7,"$13,254","$19,681"
681,0041546,Kind Hearts and Coronets,1949,8.0,"$35,948","$145,583"
682,0041386,The Fountainhead,1949,7.0,"$35,948","$145,583"
683,0041452,The Heiress,1949,8.1,"$2,600,000 (estimated)",$158
684,0041498,I Was a Male War Bride,1949,7.0,"$2,600,000 (estimated)",$158
685,0041094,The Adventures of Ichabod and Mr. Toad,1949,6.9,,
686,0042004,Under Capricorn,1949,6.2,,
687,0041113,All the King's Men,1949,7.4,,
688,0041947,Tarzan's Magic Fountain,1949,5.9,,
689,0040497,Jour de Fête,1949,7.2,,
690,0042031,Flame of My Love,1949,7.3,,
691,0041373,Flamingo Road,1949,7.0,,
692,0041257,Come to the Stable,1949,7.1,,
693,0042192,All About Eve,1950,8.2,"$1,400,000 (estimated)","$151,052"
694,0043014,Sunset Blvd.,1950,8.4,"$1,752,000 (estimated)","$300,073"
695,0042332,Cinderella,1950,7.3,"$2,900,000 (estimated)","$96,383,330"
696,0042876,Rashomon,1950,8.2,"$250,000 (estimated)","$81,379"
697,0043012,Summer Stock,1950,7.1,,
698,0042208,The Asphalt Jungle,1950,7.8,"$1,232,000 (estimated)","$29,868"
699,0042546,Harvey,1950,7.9,,
700,0041719,Orpheus,1950,7.9,,
701,0042276,Born Yesterday,1950,7.5,,
702,0042469,The Flying Saucer,1950,3.6,,
703,0042593,In a Lonely Place,1950,7.9,,
704,0043871,Odette,1950,6.9,,
705,0042792,No Way Out,1950,7.4,,
706,0042369,D.O.A.,1949,7.2,,
707,0042994,Stage Fright,1950,7.0,"$1,437,000 (estimated)",$47
708,0042958,Scandal,1950,7.2,,
709,0042436,Les Enfants Terribles,1950,7.0,,
710,0043045,Three Secrets,1950,7.0,,
711,0043025,Tarzan and the Slave Girl,1950,5.7,,
712,0042296,Caged,1950,7.6,,
713,0042832,Panic in the Streets,1950,7.2,,
714,0042530,Gun Crazy,1950,7.6,"$400,000 (estimated)","$17,322"
715,0043338,Ace in the Hole,1951,8.1,"$1,800,000 (estimated)","$2,300,000"
716,0044079,Strangers on a Train,1951,7.9,"$1,200,000 (estimated)","$29,662"
717,0043274,Alice in Wonderland,1951,7.3,"$1,200,000 (estimated)","$29,662"
718,0043265,The African Queen,1951,7.7,"$1,000,000 (estimated)","$46,305"
719,0043456,The Day the Earth Stood Still,1951,7.8,"$1,000,000 (estimated)","$46,305"
720,0044081,A Streetcar Named Desire,1951,7.9,"$1,800,000 (estimated)","$49,523"
721,0044030,Show Boat,1951,6.9,"$1,800,000 (estimated)","$49,523"
722,0042619,Diary of a Country Priest,1951,7.8,"$47,000","$47,000"
723,0043278,An American in Paris,1951,7.2,"$2,723,903 (estimated)","$272,619"
724,0043313,Early Summer,1951,8.1,,
725,0044121,The Thing from Another World,1951,7.1,,
726,0043332,Beautiful,1951,7.7,,
727,0044100,Take Care of My Little Girl,1951,6.4,,
728,0043949,Quo Vadis,1951,7.1,"$7,623,000 (estimated)","$101,486"
729,0043390,Cause for Alarm!,1951,6.4,"$7,623,000 (estimated)","$101,486"
730,0044205,Westward the Women,1951,7.6,"$7,623,000 (estimated)","$101,486"
731,0043614,The Idiot,1951,7.2,,
732,0044092,Surcos,1951,7.6,,
733,0043695,Tarzan's Peril,1951,5.7,,
734,0045152,Singin' in the Rain,1952,8.3,"$2,540,800 (estimated)","$2,000,288"
735,0043769,The Magic Box,1951,7.0,,
736,0044419,The Big Sky,1952,6.9,,
737,0044855,Lovely to Look At,1952,6.2,,
738,0044706,High Noon,1952,8.0,,
739,0045061,The Quiet Man,1952,7.7,,
740,0044502,Clash by Night,1952,7.0,,
741,0043686,Forbidden Games,1952,8.0,"$19,889","$19,889"
742,0044837,Limelight,1952,8.0,"$19,889","$19,889"
743,0045162,The Snows of Kilimanjaro,1952,6.1,"$19,889","$19,889"
744,0044741,Ikiru,1952,8.3,"$60,239","$96,302"
745,0044391,The Bad and the Beautiful,1952,7.8,"$1,558,000 (estimated)","$2,025"
746,0043511,Europe '51,1952,7.4,"$1,558,000 (estimated)","$2,025"
747,0044672,The Greatest Show on Earth,1952,6.6,"$4,000,000 (estimated)","$36,000,000"
748,0045220,Tarzan's Savage Fury,1952,5.8,,
749,0215033,Parasakthi,1952,7.6,,
750,0045197,The Story of Robin Hood and His Merrie Men,1952,6.6,,
751,0044446,The Sound Barrier,1952,6.7,,
752,0044760,Ivanhoe,1952,6.7,,
753,0045943,Julius Caesar,1953,7.2,"$2,070,000 (estimated)","$10,831"
754,0046183,Peter Pan,1953,7.3,"$4,000,000 (estimated)","$87,404,651"
755,0046268,The Wages of Fear,1953,8.2,"$4,000,000 (estimated)","$87,404,651"
756,0046250,Roman Holiday,1953,8.0,"$1,500,000 (estimated)","$4,518"
757,0046085,Mogambo,1953,6.6,"$1,500,000 (estimated)","$4,518"
758,0046438,Tokyo Story,1953,8.2,"$1,500,000 (estimated)","$4,518"
759,0045537,The Band Wagon,1953,7.4,"$2,169,120 (estimated)","$14,537"
760,0046359,Stalag 17,1953,8.0,"$2,169,120 (estimated)","$14,537"
761,0046534,The War of the Worlds,1953,7.0,"$2,169,120 (estimated)","$14,537"
762,0045591,Calamity Jane,1953,7.2,,
763,0045810,Gentlemen Prefer Blondes,1953,7.1,"$2,260,000 (estimated)",$648
764,0045659,The Cruel Sea,1953,7.4,,
765,0046076,Miss Sadie Thompson,1953,5.9,,
766,0046269,Salome,1953,5.8,,
767,0046303,Shane,1953,7.6,,
768,0046066,Mesa of Lost Women,1953,2.7,,
769,0045793,From Here to Eternity,1953,7.6,"$1,650,000 (estimated)","$36,416"
770,0045877,The Hitch-Hiker,1953,6.9,,
771,0045897,I Confess,1953,7.2,,
772,0045555,The Big Heat,1953,7.9,,
773,0045891,How to Marry a Millionaire,1953,6.8,,
774,0045758,Fear and Desire,1953,5.3,,
775,0046187,Pickup on South Street,1953,7.6,,
776,0046487,Monsieur Hulot's Holiday,1953,7.3,,
777,0046478,Ugetsu,1953,8.2,"$11,197","$24,959"
778,0046345,Summer with Monika,1953,7.5,"SEK 484,000 (estimated)","$14,316"
779,0045826,Glen or Glenda,1953,4.2,"$20,000 (estimated)","$10,158"
780,0047677,The Wild One,1953,6.7,,
781,0045546,"The Beast from 20,000 Fathoms",1953,6.6,,
782,0045911,Inferno,1953,7.0,,
783,0045464,"The 5,000 Fingers of Dr. T.",1953,6.7,,
784,0045920,It Came from Outer Space,1953,6.5,,
785,0046022,The Earrings of Madame De...,1953,7.9,"$130,561","$135,636"
786,0045888,House of Wax,1953,7.0,"$1,000,000 (estimated)","$23,750,000"
787,0046404,Tarzan and the She-Devil,1953,5.3,,
788,0045609,Cat-Women of the Moon,1953,3.9,,
789,0046031,The Man Between,1953,7.0,,
790,0047349,Phffft,1954,6.6,,
791,0046451,Touchez Pas au Grisbi,1954,7.7,"$131,548","$131,548"
792,0047472,Seven Brides for Seven Brothers,1954,7.3,"$2,540,000 (estimated)","$13,672"
793,0047673,White Christmas,1954,7.5,"$928,298","$1,108,279"
794,0047136,Johnny Guitar,1954,7.6,"$928,298","$1,108,279"
795,0047296,On the Waterfront,1954,8.1,"$928,298","$1,108,279"
796,0046672,"20,000 Leagues Under the Sea",1954,7.2,"$928,298","$1,108,279"
797,0047396,Rear Window,1954,8.5,"$1,000,000 (estimated)","$37,034,579"
798,0047573,Them!,1954,7.2,,
799,0047437,Sabrina,1954,7.6,,
800,0047094,Hobson's Choice,1954,7.7,,
801,0047152,Knock on Wood,1954,6.7,,
802,0046912,Dial M for Murder,1954,8.2,"$1,400,000 (estimated)","$42,915"
803,0047478,Seven Samurai,1954,8.6,"¥125,000,000 (estimated)","$346,258"
804,0047522,A Star Is Born,1954,7.5,"$5,019,770 (estimated)","$4,348,890"
805,0046963,Executive Suite,1954,7.4,"$5,019,770 (estimated)","$4,348,890"
806,0046511,Journey to Italy,1954,7.3,"$5,019,770 (estimated)","$4,348,890"
807,0047030,The Glenn Miller Story,1954,7.3,,
808,0047580,Three Coins in the Fountain,1954,6.2,,
809,0046750,Bangiku,1954,7.4,,
810,0046876,Creature from the Black Lagoon,1954,6.9,,
811,0046731,Attila,1954,5.5,,
812,0047443,Salt of the Earth,1954,7.4,,
813,0047034,Godzilla,1954,7.5,"$175,000 (estimated)","$562,711"
814,0047834,Animal Farm,1954,7.2,,
815,0047638,The Woman of Rumour,1954,7.4,,
816,0045665,Cómicos,1954,6.8,,
817,0046705,An American in Rome,1954,6.9,,
818,0046828,Carmen Jones,1954,6.8,,
819,0047238,Miseria e nobiltà,1954,7.6,,
820,0047127,Jail Bait,1954,3.7,,
821,0046816,The Caine Mutiny,1954,7.7,"$2,000,000 (estimated)","$21,750,000"
822,0047469,Senso,1954,7.4,"ITL 700,000,000 (estimated)","$27,723"
823,0048728,To Catch a Thief,1955,7.4,"$2,500,000 (estimated)","$2,964"
824,0048424,The Night of the Hunter,1955,8.0,"$795,000 (estimated)","$2,519"
825,0048280,Lady and the Tramp,1955,7.3,"$4,000,000 (estimated)","$93,933,394"
826,0047969,Daddy Long Legs,1955,6.7,,
827,0048641,Smiles of a Summer Night,1955,7.7,,
828,0048281,The Ladykillers,1955,7.6,"$23,213","$32,350"
829,0048140,Guys and Dolls,1955,7.1,"$23,213","$32,350"
830,0046911,Diabolique,1955,8.1,"$23,213","$32,350"
831,0046889,The Dam Busters,1955,7.4,"$23,213","$32,350"
832,0048545,Rebel Without a Cause,1955,7.6,"$1,500,000 (estimated)","$212,780"
833,0046969,The Fast and the Furious,1954,5.3,"$1,500,000 (estimated)","$212,780"
834,0047878,The Big Combo,1955,7.3,,
835,0048021,Rififi,1955,8.1,"$517,975","$521,342"
836,0048801,We're No Angels,1955,7.4,"$1,685,000 (estimated)",$94
837,0047898,Bride of the Monster,1955,4.1,"$1,685,000 (estimated)",$94
838,0048696,Tarantula,1955,6.4,"$1,685,000 (estimated)",$94
839,0048356,Marty,1955,7.7,"$1,685,000 (estimated)",$94
840,0048445,Oklahoma!,1955,7.0,"$5,000,000 (estimated)","$15,520"
841,0048605,The Seven Year Itch,1955,7.1,"$1,800,000 (estimated)","$7,652"
842,0048673,Summertime,1955,7.1,,
843,0048254,Killer's Kiss,1955,6.6,,
844,0048473,Pather Panchali,1955,8.2,"$134,241","$135,342"
845,0048127,Godzilla Raids Again,1955,5.8,"$134,241","$135,342"
846,0047577,This Island Earth,1955,5.9,"$134,241","$135,342"
847,0048124,The Glass Slipper,1955,6.4,"$134,241","$135,342"
848,0048401,My Sister Eileen,1955,6.8,,
849,0048512,The Prisoner,1955,6.8,,
850,0048750,The Trouble with Harry,1955,7.0,,
851,0048517,The Prodigal,1955,5.2,,
852,0048133,The Grand Maneuver,1955,6.7,,
853,0048432,Not as a Stranger,1955,6.7,,
854,0047821,Le Amiche,1955,7.2,"$68,167","$68,167"
855,0047811,All That Heaven Allows,1955,7.6,"$68,167","$68,167"
856,0048308,Lola Montès,1955,7.2,"FRF 650,000,000 (estimated)","$303,175"
857,0047849,Bad Day at Black Rock,1955,7.7,"$1,271,000 (estimated)","$10,813"
858,0049674,Richard III,1955,7.4,,
859,0049730,The Searchers,1956,7.9,,
860,0049787,The Spanish Gardener,1956,6.8,,
861,0048977,The Bad Seed,1956,7.4,,
862,0049408,The King and I,1956,7.4,"$4,550,000 (estimated)","$21,300,415"
863,0049369,The Iron Petticoat,1956,5.1,,
864,0051207,The Wrong Man,1956,7.4,,
865,0049223,Forbidden Planet,1956,7.5,,
866,0049287,Gunslinger,1956,3.7,,
867,0049366,Invasion of the Body Snatchers,1956,7.7,"$417,000 (estimated)","$1,861"
868,0049096,The Court Jester,1955,7.8,"$417,000 (estimated)","$1,861"
869,0049934,War and Peace,1956,6.7,"$417,000 (estimated)","$1,861"
870,0049010,Bigger Than Life,1956,7.4,"$417,000 (estimated)","$1,861"
871,0049833,The Ten Commandments,1956,7.9,"$13,282,712 (estimated)","$65,500,000"
872,0049189,...And God Created Woman,1956,6.3,"$13,282,712 (estimated)","$65,500,000"
873,0048960,Around the World in 80 Days,1956,6.7,"$6,000,000 (estimated)","$42,000,000"
874,0049640,The Proud and Profane,1956,6.1,"$6,000,000 (estimated)","$42,000,000"
875,0049363,Indestructible Man,1956,4.4,,
876,0049038,Bus Stop,1956,6.3,,
877,0049406,The Killing,1956,7.9,"$320,000 (estimated)",$203
878,0048956,Aparajito,1956,8.3,"$134,241","$134,241"
879,0049902,A Man Escaped,1956,8.2,,
880,0049782,Rodan,1956,6.2,"$500,000","Aug 6, 1957"
881,0049471,The Man Who Never Was,1956,7.4,,
882,0049314,High Society,1956,6.9,,
883,0049043,Main Street,1956,7.8,,
884,0049470,The Man Who Knew Too Much,1956,7.4,"$2,500,000 (estimated)","$8,190"
885,0049537,Flowing,1956,7.6,,
886,0049904,The Unguarded Moment,1956,6.3,,
887,0049196,Eyewitness,1956,6.3,,
888,0049762,Sissi - Die junge Kaiserin,1956,6.6,,
889,0048981,La banda degli onesti,1956,7.5,,
890,0049293,The Captain from Köpenick,1956,7.2,,
891,0049095,Fool's Mate,1956,7.0,,
892,0048967,Autumn Leaves,1956,6.8,,
893,0048973,Baby Doll,1956,7.3,,
894,0049019,Blonde Sinner,1956,7.1,,
895,0049452,Love Me Tender,1956,6.2,,
896,0050083,12 Angry Men,1957,9.0,"$350,000 (estimated)",$955
897,0051114,The True Story of Jesse James,1957,6.2,"$350,000 (estimated)",$955
898,0050307,Desk Set,1957,7.2,,
899,0050634,The Cranes Are Flying,1957,8.3,"$17,923","$32,549"
900,0050539,The Incredible Shrinking Man,1957,7.6,"$750,000 (estimated)","$2,580"
901,0050825,Paths of Glory,1957,8.4,"$935,000 (estimated)","$5,252"
902,0050798,Old Yeller,1957,7.2,"$935,000 (estimated)","$5,252"
903,0051077,The Three Faces of Eve,1957,7.2,"$935,000 (estimated)","$5,252"
904,0050419,Funny Face,1957,7.0,"$935,000 (estimated)","$5,252"
905,0050783,Nights of Cabiria,1957,8.1,"$766,530","$769,804"
906,0050585,Kanal,1957,7.9,,
