,id,year,title,imdbid,rating
5357,7078,2007,Lions for lambs,0891527,0
5358,7079,2007,Las 13 rosas,0809533,3
5359,7121,2007,&quot;Masters of Horror&quot; Right to Die,0871197,1
5360,7125,2007,&quot;Masters of Horror&quot; We All Scream for Ice Cream,0817402,3
5361,7128,2007,&quot;Masters of Horror&quot; The Black Cat,0785533,0
5362,7129,2007,&quot;Masters of Horror&quot; The Washingtonians,0854548,3
5363,7131,2007,&quot;Masters of Horror&quot; Dream Cruise,0868394,1
5364,7140,2007,Lucky Blue,0971205,0
5365,7142,2007,Cafe com Leite,1166805,0
5366,7153,2007,Reine Geschmacksache,0838192,3
5367,7251,2007,Zodiac,0443706,1
5368,7349,2007,Meduzot,0807721,3
5369,7395,2007,American Gangster,0765429,1
5370,7519,2007,Bee Movie,0389790,1
5371,7556,2007,"Last Mimzy, The",0768212,3
5372,7584,2007,Viva,0393956,3
5373,7711,2007,It&#39;s a Free World...,0807054,3
5374,7714,2007,Barbie Fairytopia: Magic of the Rainbow,1007920,3
5375,7773,2007,Cleaner,0896798,1
5376,7796,2007,Est&ocirc;mago,1039960,0
5377,7973,2007,"Reaping, The",0444682,3
5378,8513,2007,Pok&eacute;mon: The Rise of Darkrai,1226251,3
5379,8525,2007,"Water Horse, The",0760329,0
5380,8535,2007,"Assassination of Jesse James by the Coward Robert Ford, The",0443680,1
5381,8576,2007,Aliens vs. Predator: Requiem,0758730,3
5382,8732,2007,Rosa: The Movie,0997260,3
5383,9002,2007,American Pie Presents: Beta House,0974959,2
5384,9240,2007,Underdog,0467110,1
5385,9247,2007,"Heartbreak Kid, The",0408839,2
5386,9352,2007,Hungry Bitches,1765847,3
5387,9424,2007,Mr. Bean&#39;s Holiday,0453451,0
5388,9451,2007,Ghost Rider,0259324,0
5389,9476,2007,A Perfect Stranger,0457433,3
5390,9627,2007,Steak,0889665,0
5391,9803,2007,"Air I Breathe, The",0485851,3
5392,9805,2007,Suburban Girl,0428579,2
5393,10054,2007,David Lynch Cooks Quinoa,8021928,0
5394,10306,2007,Christmas Is Here Again,0762148,3
5395,10078,2007,H&auml;nde weg von Mississippi,0943232,3
5396,10107,2007,August Rush,0426931,3
5397,10126,2007,Under the Same Moon,0796307,3
5398,10130,2007,National Treasure: Book of Secrets,0465234,3
5399,10203,2007,Surfs Up,0423294,1
5400,10227,2007,This Christmas,0937375,3
5401,10379,2007,Chill Out Scooby Doo,1097636,3
5402,10438,2007,Rain Shadow,1116560,2
5403,1,2008,Starship Troopers 3: Marauder,0844760,3
5404,3,2008,WALL-E,0910970,1
5405,19,2008,"Bank Job, The",0200465,3
5406,28,2008,Jumper,0489099,1
5407,34,2008,In Bruges,0780536,1
5408,47,2008,21,0478087,3
5409,66,2008,"Dark Knight, The",0468569,3
5410,60,2008,"Love Guru, The",0811138,1
5411,61,2008,Hancock,0448157,0
5412,65,2008,"Mutant Chronicles, The",0490181,1
5413,73,2008,Nim&#39;s Island,0410377,3
5414,74,2008,Get Smart,0425061,1
5415,80,2008,Wanted,0493464,1
5416,81,2008,Futurama: The Beast with a Billion Backs,1054485,2
5417,140,2008,Baby Mama,0871426,3
5418,141,2008,Birds of America,1029134,3
5419,145,2008,Be Kind Rewind,0799934,1
5420,176,2008,Vantage Point,0443274,3
5421,190,2008,Iron Man,0371746,2
5422,191,2008,What Happens In Vegas,1033643,3
5423,189,2008,Burn After Reading,0887883,1
5424,192,2008,Speed Racer,0811080,3
5425,193,2008,Meet Dave,0765476,1
5426,194,2008,Journey to the Center of the Earth,0373051,1
5427,195,2008,"Incredible Hulk, The",0800080,1
5428,196,2008,Appaloosa,0800308,1
5429,197,2008,Nick and Norah&#39;s Infinite Playlist,0981227,3
5430,212,2008,27 Dresses,0988595,3
5431,214,2008,Hellboy II: The Golden Army,0411477,1
5432,217,2008,Role Models,0430922,1
5433,220,2008,Bolt,0397892,3
5434,222,2008,Death Race,0452608,1
5435,233,2008,Gomorra,0929425,1
5436,241,2008,Transporter 3,1129442,0
5437,242,2008,Milk,1013753,1
5438,245,2008,Vicky Cristina Barcelona,0497465,3
5439,251,2008,Slumdog Millionaire,1010048,1
5440,252,2008,Frozen River,0978759,3
5441,254,2008,Doubt,0918927,3
5442,260,2008,Step Brothers,0838283,1
5443,263,2008,Tropic Thunder,0942385,0
5444,265,2008,"Lucky Ones, The",0981072,3
5445,273,2008,"Reader, The",0976051,1
5446,275,2008,Revolutionary Road,0959337,3
5447,279,2008,Resident Evil: Degeneration,1174954,3
5448,285,2008,"Wrestler, The",1125849,1
5449,286,2008,Changeling,0824747,3
5450,298,2008,"Day the Earth Stood Still, The",0970416,3
5451,305,2008,Yes Man,1068680,1
5452,306,2008,Inkheart,0494238,3
5453,309,2008,Max Payne,0467197,3
5454,310,2008,Bedtime Stories,0960731,3
5455,316,2008,Mamma Mia!,0795421,3
5456,338,2008,Futurama: Bender&#39;s Game,1054486,1
5457,346,2008,Sunshine Cleaning,0862846,3
5458,350,2008,Miss Pettigrew Lives for a Day,0970468,3
5459,355,2008,"Women, The",0430770,3
5460,380,2008,Blindness,0861689,3
5461,384,2008,Pineapple Express,0910936,2
5462,428,2008,Taken,0936501,3
5463,429,2008,"Eye, The",0406759,3
5464,447,2008,CJ7 (Changjiang 7 hao),0940709,1
5465,463,2008,Eagle Eye,1059786,1
5466,464,2008,High School Musical 3: Senior Year,0962726,3
5467,465,2008,Quantum of Solace,0830515,1
5468,469,2008,Gake no ue no Ponyo,0876563,3
5469,470,2008,Flash of Genius,1054588,1
5470,473,2008,Tinker Bell,0823671,3
5471,492,2008,Fashion,0964516,3
5472,495,2008,"Hurt Locker, The",0887912,1
5473,499,2008,Rachel Getting Married,1084950,3
5474,500,2008,Easy Virtue,0808244,3
5475,501,2008,Twilight,1099212,3
5476,502,2008,Gran Torino,1205489,2
5477,503,2008,Che: Part One,0892255,1
5478,504,2008,"Curious Case of Benjamin Button, The",0421715,3
5479,513,2008,Ghost Town,0995039,1
5480,523,2008,"Beaches of Agnes, The",1129435,3
5481,540,2008,"Alphabet Killer, The",0818165,3
5482,541,2008,Quarantine,1082868,3
5483,542,2008,Repo! The Genetic Opera,0963194,3
5484,545,2008,"Definitely, Maybe",0832266,3
5485,584,2008,Franklyn,0893402,2
5486,668,2008,L&aring;t den r&auml;tte komma in (Let the Right One In),1139797,1
5487,728,2008,Kung Fu Panda,0441773,3
5488,730,2008,Three wise men,1270769,1
5489,740,2008,Kataude mashin garu,1050160,3
5490,747,2008,Sex and the City,1000774,3
5491,768,2008,Fanboys,0489049,0
5492,770,2008,Ai no mukidashi,1128075,3
5493,819,2008,Okuribito (Departures),1069238,3
5494,829,2008,Birdemic,1316037,3
5495,889,2008,Cloverfield,1060277,3
5496,883,2008,Ciao,0870089,0
5497,902,2008,"Sisterhood of the Traveling Pants 2, The",1018785,3
5498,903,2008,Four Christmases,0369436,3
5499,927,2008,"Secret Life of Bees, The",0416212,3
5500,952,2008,Pontypool,1226681,0
5501,985,2008,I&#39;ve Loved You So Long,1068649,3
5502,990,2008,Frost/Nixon,0870111,1
5503,1013,2008,City of Ember,0970411,3
5504,1014,2008,"House Bunny, The",0852713,3
5505,1050,2008,Indiana Jones and the Kingdom of the Crystal Skull,0367882,1
5506,1583,2008,My Prison Yard,1103193,3
5507,1590,2008,"Chronicles of Narnia: Prince Caspian, The",0499448,3
5508,1548,2008,Dim Sum Funeral,1216477,3
5509,1586,2008,Stargate: Continuum,0929629,1
5510,1290,2008,Happy-Go-Lucky,1045670,3
5511,1178,2008,God&#39;s Forgotten Town,1077084,3
5512,1104,2008,Step Up 2: The Streets,1023481,3
5513,1107,2008,El regalo,1305138,2
5514,1142,2008,Horton Hears a Who!,0451079,1
5515,1143,2008,"Forbidden Kingdom, The",0865556,1
5516,1144,2008,Marley &amp; Me,0822832,2
5517,1161,2008,Igor,0465502,2
5518,1164,2008,Passengers,0449487,3
5519,1516,2008,"Gamers: Dorkness Rising, The",0447166,3
5520,1443,2008,Mesrine: Killer Instinct,1259014,1
5521,1451,2008,Miracle at St. Anna,1046997,2
5522,1492,2008,Helen,1288589,3
5523,1495,2008,RocknRolla,1032755,1
5524,1504,2008,Lorna&#39;s Silence,1186369,3
5525,1585,2008,Stargate: The Ark of Truth,0942903,3
5526,1394,2008,Wild Child,1024255,3
5527,1398,2008,Martyrs,1029234,3
5528,1616,2008,"Synecdoche, New York",0383028,3
5529,1628,2008,Sauna,1124394,1
5530,1641,2008,"Other Boleyn Girl, The",0467200,3
5531,1674,2008,"Tale of Despereaux, The",420238,3
5532,1709,2008,Fireproof,1129423,2
5533,1718,2008,Dance of the Dead,0926063,1
5534,1744,2008,French Film,0986230,3
5535,1746,2008,T&ocirc;ky&ocirc; sonata (Tokyo Sonata),0938341,1
5536,1749,2008,Wendy and Lucy,1152850,3
5537,1751,2008,Waltz with Bashir,1185616,0
5538,1757,2008,Chi bi (Red Cliff),0425637,1
5539,1801,2008,My Only Sunshine,1370212,3
5540,1829,2008,"Sky Crawlers, The",1056437,3
5541,1891,2008,Forgetting Sarah Marshall,0800039,3
5542,1892,2008,Australia,0455824,2
5543,1912,2008,Ashes of Time Redux,0109688,1
5544,1915,2008,Killshot,0443559,1
5545,2022,2008,Mad Money,0951216,3
5546,2056,2008,Sut,1284591,1
5547,2078,2008,Damn Bastard!,1056444,0
5548,2082,2008,American Violet,1152397,3
5549,2094,2008,S&eacute;raphine,1048171,3
5550,2116,2008,Seven Pounds,0814314,3
5551,2118,2008,Coco Chanel,1094661,3
5552,2203,2008,Goodbye Solo,1095442,1
5553,2257,2008,Bi the Way,0951257,3
5554,2259,2008,Phoebe in Wonderland,1034325,3
5555,2269,2008,Zombie Strippers!,0960890,3
5556,2274,2008,Hamlet 2,1104733,3
5557,2331,2008,Deception,0800240,1
5558,2342,2008,What Doesn&#39;t Kill You,1133991,1
5559,2357,2008,"Loss of a Teardrop Diamond, The",0896031,3
5560,2424,2008,"Brothers Bloom, The",0844286,3
5561,2460,2008,Rough Aunties,1179080,3
5562,2461,2008,Rain,0965440,3
5563,2516,2008,35 Shots of Rum,1100048,3
5564,2614,2008,Everlasting Moments,0961066,3
5565,2694,2008,Examined Life,1279083,3
5566,2832,2008,Adulthood,1126596,2
5567,2841,2008,Valkyrie,0985699,1
5568,2843,2008,Bonnie &amp; Clyde vs. Dracula,1117379,3
5569,2858,2008,Outpost,0892899,0
5570,2860,2008,"World is Big and Salvation Lurks Around the Corner, The",1178197,1
5571,2968,2008,Transsiberian,0800241,3
5572,2996,2008,Merlin,1199099,3
5573,3016,2008,One Million Yen Girl,1077094,3
5574,3020,2008,While She Was Out,0887971,3
5575,3029,2008,Sita Sings the Blues,1172203,1
5576,3072,2008,"No. 1 Ladies&#39; Detective Agency, The",1356380,3
5577,3128,2008,Day of the Dead,0489018,3
5578,3182,2008,"Angus, Thongs and Perfect Snogging",0963743,3
5579,3281,2008,Herb &amp; Dorothy,1227929,3
5580,3288,2008,Barbie and the Diamond Castle,1294138,3
5581,3304,2008,Three Kingdoms: Resurrection of the Dragon,0882978,1
5582,3381,2008,Lion&#39;s Den,1022606,3
5583,3444,2008,Diary of a Nymphomaniac,1111890,3
5584,3457,2008,I Sell the Dead,0902290,1
5585,3461,2008,"Duchess, The",0864761,3
5586,3466,2008,Paris 36,0948535,1
5587,3467,2008,"Edge of Love, The",0819714,3
5588,3510,2008,La belle personne,1263778,3
5589,3512,2008,Were the World Mine,0476991,3
5590,3612,2008,"Strangers, The",0482606,3
5591,3693,2008,Ghost in the Shell 2.0,1260502,3
5592,3711,2008,Defiance,1034303,3
5593,3758,2008,Doomsday,0483607,3
5594,3965,2008,Management,1082853,2
5595,3998,2008,Fly Me to the Moon,0486321,0
5596,4026,2008,Pirates II: Stagnetti&#39;s Revenge,1266097,3
5597,4030,2008,"Baader Meinhof Complex, The",0765432,3
5598,4046,2008,"Welcome Home, Roscoe Jenkins",0494652,3
5599,4483,2008,Dante 01,0487928,3
5600,4730,2008,Older Than America,0932669,3
5601,4767,2008,Seventh Moon,1052040,0
5602,4805,2008,"Spirit, The",0831887,2
5603,4812,2008,Grizzly Park,0915460,3
5604,4935,2008,Mid-August Lunch,1277728,3
5605,4959,2008,Miao Miao,0984130,3
5606,5007,2008,Made of Honor,0866439,2
5607,5048,2008,Possession,0368563,3
5608,5050,2008,Deadgirl,0896534,0
5609,5077,2008,Prom Night,0926129,3
5610,5148,2008,Overcome,2132415,2
5611,5174,2008,Princess: A Modern Fairtyale,1052352,3
5612,5205,2008,Mirrors,0790686,1
5613,5244,2008,Over Her Dead Body,0785007,3
5614,5412,2008,Superhero Movie,0426592,3
5615,5469,2008,Kenna,1340664,3
5616,5474,2008,Bronson,1172570,1
5617,5475,2008,"Ruins, The",0963794,3
5618,5481,2008,Dead at 17,1153103,3
5619,5584,2008,I Can&#39;t Think Straight,0830570,3
5620,5656,2008,"Mummy: Tomb of the Dragon Emperor, The",0859163,3
5621,5658,2008,Casi divas,1049948,3
5622,5691,2008,Treeless Mountain,1143155,3
5623,5703,2008,"Family That Preys, The",1142798,3
5624,5748,2008,Revanche,1173745,1
5625,5858,2008,"Chaser, The",1190539,0
5626,5864,2008,"Secret of Moonacre, The",0396707,3
5627,5904,2008,Nothing But the Truth,1073241,3
5628,6059,2008,Keith,0435679,3
5629,6097,2008,Last Chance Harvey,1046947,3
5630,6262,2008,"Burning Plain, The",1068641,3
5631,6287,2008,Bienvenue chez les Ch&#39;tis,1064932,2
5632,6347,2008,Camp Rock,1055366,3
5633,6543,2008,Skin,0964586,3
5634,6621,2008,"X-Files: I Want to Believe, The",0443701,3
5635,6620,2008,Clash of the Santas,1286742,3
5636,6681,2008,Aanrijding in Moscou,0948530,3
5637,6688,2008,Sleep Dealer,0804529,0
5638,6817,2008,Pretty Ugly People,0874425,3
5639,6825,2008,"10,000 BC",0443649,1
5640,6861,2008,All about women,1037146,3
5641,6863,2008,Sparrow,0491044,0
5642,6893,2008,Blind Loves,1226291,2
5643,6946,2008,Camino,1206285,3
5644,7071,2008,La mujer sin cabeza,1221141,3
5645,7074,2008,Etz Limon,1172963,3
5646,7127,2008,Rambo,0462499,0
5647,7190,2008,"Boy in the Striped Pajamas, The",0914798,3
5648,7210,2008,"Bleach: Fade to Black, I Call Your Name",1339302,3
5649,7381,2008,Solo Quiero Caminar,1078600,3
5650,7437,2008,Die Welle,1063669,3
5651,7536,2008,A Wednesday,1280558,1
5652,7622,2008,Brideshead Revisited,0412536,1
5653,7641,2008,Hunger,0986233,0
5654,7657,2008,"Patrik, Age 1.5",1067733,1
5655,7813,2008,Picture This,1076252,2
5656,8387,2008,Dr. Horrible&#39;s Sing-Along Blog,1227926,0
5657,8503,2008,Dead Space: Downfall,1267379,2
5658,8528,2008,Venkovsky ucitel,1284526,1
5659,8534,2008,TBS,1092019,1
5660,8536,2008,Mannen som elsket Yngve,1114723,1
5661,8563,2008,Valami Amerika 2,1235075,1
5662,8698,2008,Bottle Shock,0914797,1
5663,8706,2008,Disfigured,0830535,3
5664,8818,2008,"Spiderwick Chronicles, The",0416236,0
5665,8854,2008,Lake Mungo,0816556,1
5666,9196,2008,iCarly: iGo to Japan,1286124,3
5667,9291,2008,Saw V,1132626,3
5668,9340,2008,Lakeview Terrace,0947802,3
5669,9552,2008,Yip Man,1220719,0
5670,9684,2008,Meet the Spartans,1073498,1
5671,10057,2008,Never Back Down,1023111,2
5672,10060,2008,Strange Wilderness,0489282,0
5673,10150,2008,Star Wars: The Clone Wars,1185834,1
5674,10160,2008,Somers Town,1172206,1
5675,10311,2008,You Don&#146;t Mess with the Zohan,0960144,1
5676,10316,2008,The Little Mermaid: Ariel&#39;s Beginning,0969647,3
5677,10668,2008,Madagascar escape 2 africa,0479952,0
5678,276,2009,Futurama: Into the Wild Green Yonder,1054487,3
5679,278,2009,Dead Like Me: Life After Death,1079444,3
5680,307,2009,Thick as Thieves,1112782,1
5681,311,2009,Adventureland,1091722,3
5682,314,2009,Coraline,0327597,3
5683,315,2009,17 Again,0974661,3
5684,324,2009,Star Trek,0796366,3
5685,331,2009,Angels &amp; Demons,0808151,0
5686,334,2009,Up,1049413,1
5687,344,2009,Terminator Salvation,0438488,2
5688,347,2009,"Soloist, The",0821642,1
5689,353,2009,Push,0465580,3
5690,354,2009,Knowing,0448011,1
5691,358,2009,Watchmen,0409459,3
5692,361,2009,"Hangover, The",1119646,1
5693,371,2009,Public Enemies,1152836,1
5694,375,2009,Harry Potter and the Half-Blood Prince,0417741,3
5695,377,2009,Grey Gardens,0758751,3
5696,385,2009,Princess Protection Program,1196339,3
5697,408,2009,Funny People,1201167,1
5698,423,2009,Blood: The Last Vampire,0806027,3
5699,427,2009,Julie &amp; Julia,1135503,3
5700,434,2009,(500) Days of Summer,1022603,1
5701,453,2009,G.I. Joe: The Rise of Cobra,1046173,1
5702,456,2009,"Taking of Pelham 123, The",1111422,0
5703,458,2009,Ice Age: Dawn of the Dinosaurs,1080016,1
5704,468,2009,District 9,1136608,1
5705,471,2009,Orphan,1148204,3
5706,477,2009,Transformers: Revenge of the Fallen,1055369,3
5707,480,2009,Br&uuml;no,0889583,0
5708,485,2009,"Girl with the Dragon Tattoo, The",1132620,3
5709,494,2009,9,0472033,0
5710,496,2009,In the Loop,1226774,3
5711,497,2009,Whatever Works,1178663,3
5712,498,2009,Duplicity,1135487,2
5713,507,2009,X-Men Origins: Wolverine,0458525,3
5714,518,2009,Echelon Conspiracy,1124039,0
5715,519,2009,"I Love You, Man",1155056,2
5716,522,2009,Whip It,1172233,3
5717,527,2009,Surrogates,0986263,1
5718,528,2009,Zombieland,1156398,3
5719,531,2009,"Maiden Heist, The",1107860,0
5720,534,2009,Cloudy with a Chance of Meatballs,0844471,1
5721,536,2009,Tsar,1424431,1
5722,539,2009,Underworld: Rise of the Lycans,0834001,1
5723,544,2009,Moon,1182345,1
5724,548,2009,"Men Who Stare at Goats, The",1234548,0
5725,550,2009,Fantastic Mr. Fox,0432283,1
5726,555,2009,"Invention of Lying, The",1058017,2
5727,557,2009,Inglourious Basterds,0361748,3
5728,562,2009,"Princess and the Frog, The",0780521,3
5729,563,2009,Ninja Assassin,1186367,1
5730,578,2009,Up in the Air,1193138,2
5731,582,2009,Avatar,0499549,3
5732,632,2009,Sherlock Holmes,0988045,1
5733,633,2009,Precious: Based on the Novel Push by Sapphire,0929632,3
5734,635,2009,Bitch Slap,1212974,3
5735,641,2009,"House of the Devil, The",1172994,3
5736,642,2009,A Perfect Getaway,0971209,3
5737,643,2009,Jennifer&#39;s Body,1131734,3
5738,644,2009,Antichrist,0870984,0
5739,654,2009,Drag Me to Hell,1127180,3
5740,665,2009,Ghosted,1252595,3
5741,677,2009,My Queen Karo,1272041,3
5742,678,2009,Madeo,1216496,3
5743,680,2009,Spring Breakdown,0814331,3
5744,692,2009,Agora,1186830,1
5745,696,2009,"Imaginarium of Doctor Parnassus, The",1054606,1
5746,697,2009,A Single Man,1315981,1
5747,703,2009,"Secret of Kells, The",0485601,0
5748,709,2009,Nine,0875034,2
5749,712,2009,Dogtooth,1379182,3
5750,713,2009,"Road, The",0898367,1
5751,714,2009,Helen,1012729,3
5752,718,2009,"Lovely Bones, The",0380510,3
5753,721,2009,Los viajes del viento,1426374,1
5754,724,2009,Red Riding: In the Year of Our Lord 1974,1259574,1
5755,726,2009,Capitalism: A Love Story,1232207,1
5756,757,2009,I Love You Phillip Morris,1045772,1
5757,758,2009,Bring It On: Fight to the Finish,1349482,3
5758,771,2009,It&#39;s Complicated,1230414,3
5759,774,2009,"Private Lives of Pippa Lee, The",1134629,3
5760,780,2009,New Moon,1259571,3
5761,798,2009,My Sister&#39;s Keeper,1078588,3
5762,804,2009,Away We Go,1176740,3
5763,809,2009,Soul Kitchen,1244668,1
5764,811,2009,Lost Persons Area,1405808,1
5765,812,2009,"Boat That Rocked, The",1131729,3
5766,888,2009,Fish Tank,1232776,3
5767,885,2009,An Education,1174732,3
5768,886,2009,Bright Star,0810784,3
5769,891,2009,Ajami,1077262,2
5770,892,2009,Law Abiding Citizen,1197624,3
5771,900,2009,Splice,1017460,3
5772,906,2009,Astro Boy,0375568,3
5773,910,2009,Daybreakers,0433362,1
5774,915,2009,Confessions of a Shopaholic,1093908,3
5775,922,2009,Humpday,1334537,1
5776,932,2009,Frequently Asked Questions About Time Travel,0910554,2
5777,946,2009,"Last Station, The",0824758,3
5778,951,2009,Brooklyn&#39;s Finest,1210042,1
5779,978,2009,"Human Centipede (First Sequence), The",1467304,3
5780,987,2009,"Informant!, The",1130080,1
5781,992,2009,Serious Moonlight,1133993,2
5782,996,2009,Beeswax,1339268,3
5783,1011,2009,"Girl on the Train, The",1183672,3
5784,1036,2009,Villa Amalia,1348327,3
5785,1043,2009,Air Doll,1371630,1
5786,1186,2009,Invictus,1057500,1
5787,1341,2009,Chloe,1352824,3
5788,1288,2009,White Material,1135952,3
5789,1508,2009,Vision - Aus dem Leben der Hildegard von Bingen,0995850,3
5790,1410,2009,"She, a Chinese",1389374,2
5791,1557,2009,Yesterday Was a Lie,0448182,3
5792,1482,2009,Go get some rosemary,1426362,1
5793,1484,2009,Life During Wartime,0808526,3
5794,1413,2009,Mr. Nobody,0485947,1
5795,1421,2009,Planet 51,0762125,1
5796,1574,2009,Hannah Free,1315214,3
5797,1577,2009,Undertow,1368491,3
5798,1446,2009,Cargo,0381940,3
5799,1520,2009,44 Inch Chest,0914837,1
5800,1177,2009,Nothing Personal,1320352,3
5801,1179,2009,Youth in Revolt,0403702,1
5802,1180,2009,All About Steve,0881891,3
5803,1214,2009,London River,1227787,3
5804,1282,2009,"Proposal, The",1041829,2
5805,1286,2009,Hua Mulan,1308138,3
5806,1111,2009,&quot;Chess in Concert&quot;,1340768,1
5807,1137,2009,Scheherazade Tell Me a Story,1473149,3
5808,1140,2009,"Secret in Their Eyes, The",1305806,1
5809,1162,2009,Mother and Child,1121977,3
5810,1440,2009,Cairo Time,0896529,3
5811,1549,2009,Map of the Sounds of Tokyo,1185376,1
5812,1454,2009,Exam,1258197,3
5813,1526,2009,Cooking with Stella,1479676,3
5814,1485,2009,Hideaway (Le refuge),1504429,3
5815,1486,2009,Summer Wars,1474276,3
5816,1487,2009,Brothers,0765010,3
5817,1488,2009,"Slammin&#39; Salmon, The",1135525,3
5818,1490,2009,"Young Victoria, The",0962736,3
5819,1493,2009,Perrier&#39;s Bounty,1003034,0
5820,1494,2009,"Unloved, The",1268989,3
5821,1479,2009,"Girlfriend Experience, The",1103982,3
5822,1395,2009,Bride Wars,0901476,3
5823,1080,2009,Dead Snow,1278340,2
5824,1609,2009,About Elly,1360860,3
5825,1634,2009,Coco Chanel &amp; Igor Stravinsky,1023441,2
5826,1638,2009,Ngai chai dor ching,1463188,2
5827,1695,2009,2012,1190080,1
5828,1705,2009,"Assassin Next Door, The",1198153,3
5829,1720,2009,Survival of the Dead,1134854,1
5830,1721,2009,"Unborn, The",1139668,3
5831,1724,2009,"Ugly Truth, The",1142988,2
5832,1738,2009,Thirst (Bakjwi),0762073,3
5833,1750,2009,Case 39,0795351,3
5834,1756,2009,A Prophet (Un Prophete),1235166,1
5835,1771,2009,Micmacs (Micmacs &agrave; tire-larigot),1149361,3
5836,1779,2009,"Limits of Control, The",1135092,1
5837,1780,2009,Still waiting,1116186,3
5838,1796,2009,Lebanon,1483831,0
5839,1797,2009,Jaffa,1406160,3
5840,1803,2009,Lourdes,1405809,3
5841,1804,2009,"Police, Adjective",1337051,1
5842,1805,2009,"Milk of Sorrow, The",1206488,3
5843,1813,2009,"Disappearance of Alice Creed, The",1379177,0
5844,1821,2009,Coco avant Chanel,1035736,3
5845,1823,2009,Defendor,1303828,1
5846,1870,2009,A Serious Man,1019452,2
5847,1885,2009,Lesbian Vampire Killers,1020885,3
5848,1909,2009,"Time Traveler&#39;s Wife, The",0452694,3
5849,1917,2009,Everybody&#39;s Fine,0780511,2
5850,1936,2009,"Scouting Book for Boys, The",1022885,2
5851,2042,2009,Crossing Over,0924129,3
5852,2048,2009,"Blind Side, The",0878804,2
5853,2105,2009,Storm,0768239,3
5854,2109,2009,"Good Guy, The",1247662,3
5855,2125,2009,"Girl Who Kicked the Hornets&#39; Nest, The",1343097,3
5856,2126,2009,Last Train Home,1512201,3
5857,2127,2009,Ondine,1235796,3
5858,2134,2009,Suck,1323605,1
5859,2149,2009,"Girl Who Played with Fire, The",1216487,3
5860,2166,2009,TiMER,1179794,2
5861,2174,2009,Tournament,0471041,0
5862,2196,2009,J&#39;ai tu&eacute; ma m&egrave;re,1424797,2
5863,2239,2009,"Box, The",0362478,3
5864,2258,2009,My Last Five Girlfriends,1050002,3
5865,2273,2009,Get Low,1194263,1
5866,2304,2009,Brief Interviews With Hideous Men,0790627,0
5867,2336,2009,Where the Wild Things Are,0386117,1
5868,2348,2009,Uncertainty,1086216,3
5869,2378,2009,G-Force,0436339,1
5870,2396,2009,Cracks,1183665,3
5871,2401,2009,Fast &amp; Furious,1013752,1
5872,2435,2009,Paper Heart,1331064,3
5873,2438,2009,"Bad Lieutenant: Port of Call - New Orleans, The",1095217,3
5874,2439,2009,Le h&eacute;risson,1442519,3
5875,2443,2009,Eyes Wide Open,1424327,1
5876,2454,2009,Alice,1461312,3
5877,2464,2009,Kaiji: The Ultimate Gambler,1309449,0
5878,2470,2009,Mega Shark vs Giant Octopus,1350498,0
5879,2489,2009,My Bloody Valentine 3D,1179891,2
5880,2536,2009,Gamer,1034032,1
5881,2540,2009,"City of Your Final Destination, The",0896923,3
5882,2558,2009,A Town Called Panic,1433540,1
5883,2600,2009,"Boondock Saints II: All Saints Day, The",1300851,0
5884,2606,2009,Mutants,1146320,3
5885,2635,2009,Exit 117,1521783,2
5886,2650,2009,Desert Flower,1054580,3
5887,2656,2009,Monsters vs Aliens,0892782,3
5888,2669,2009,Mary and Max,0978762,1
5889,2671,2009,Enter the Void,1191111,1
5890,2685,2009,Dear Lemon Lima,1242423,3
5891,2755,2009,Our Summer in Tehran,1326956,3
5892,2776,2009,"Messenger, The",0790712,1
5893,2777,2009,Ink,1071804,3
5894,2830,2009,Broken Embraces,0913425,3
5895,2884,2009,"Double Hour, The",1379222,3
5896,2915,2009,Modern Family,1442437,3
5897,2936,2009,Finding Bliss,1185242,3
5898,2956,2009,Veronika Decides to Die,1068678,3
5899,3041,2009,Year of the Carnivore,1372306,3
5900,3061,2009,OSS 117: Lost in Rio,1167660,1
5901,3066,2009,3 Idiots,1187043,1
5902,3082,2009,Professor Layton and the Eternal Diva,1488591,3
5903,3165,2009,"My Son, My Son, What Have Ye Done",1233219,2
5904,3200,2009,"Horde, The",1183276,0
5905,4322,2009,C Me Dance,1314645,3
5906,3299,2009,He&#39;s Just Not That Into You,1001508,3
5907,3345,2009,Harry Brown,1289406,1
5908,3356,2009,Headhunter,1322315,1
5909,3377,2009,"Dancer and the Thief, The",1243375,0
5910,3378,2009,Il richiamo,1463167,3
5911,3462,2009,"Concert, The",1320082,2
5912,3472,2009,RoboGeisha,1381512,3
5913,3516,2009,Little Girl,1426371,3
5914,3585,2009,Wonder Woman,1186373,3
5915,3730,2009,Paa,1532957,2
5916,3732,2009,Evangelion: 2.0 You Can (Not) Advance,0860906,3
5917,3752,2009,"Maid, The",1187044,3
5918,3779,2009,Armored,0913354,0
5919,3813,2009,Wild About Harry,0435711,3
5920,3821,2009,Albino Farm,1050001,3
5921,3838,2009,Attack on Leningrad,0432314,3
5922,3846,2009,Dance Subaru,1230424,3
5923,3847,2009,"Girl (Flickan), The",1342378,3
5924,3906,2009,Tinker Bell and the Lost Treasure,1216516,3
5925,3936,2009,Technotise - Edit i ja,1372301,3
5926,3997,2009,According to Greta,1059925,3
5927,4000,2009,Black Dynamite,1190536,2
5928,4006,2009,Infestation,1020543,3
